  5.000000, 12.935648, 19.750000,  5.390000,  0.965000, 27.200000,  1.000000,  2.000000,  2.000000,  0.000000,  0.000000,  5.000000,  5.000000,  0.000000,  0.000000,  0.000000,  3.000000,  2.000000
  5.000000, 13.383984, 11.210000, -0.610000,  0.512000, 41.900000,  2.000000,  2.000000,  1.000000,  1.000000,  2.000000,  2.000000,  2.000000,  2.000000,  1.000000,  2.000000,  2.000000,  1.000000
  6.000000, 16.370706, 15.370000,  0.310000,  0.699000, 47.800000,  3.000000,  2.000000,  1.000000,  1.000000,  3.000000,  2.000000,  2.000000,  3.000000,  1.000000,  3.000000,  2.000000,  1.000000
  6.000000, 16.017738, 22.770000,  6.610000,  1.057000, 38.400000,  0.000000,  5.000000,  1.000000,  1.000000,  0.000000,  5.000000,  5.000000,  0.000000,  1.000000,  0.000000,  5.000000,  1.000000
  5.000000, 13.593809, 26.270000,  2.040000,  1.216000, 39.100000,  0.000000,  2.000000,  3.000000,  2.000000,  1.000000,  2.000000,  3.000000,  0.000000,  2.000000,  0.000000,  2.000000,  3.000000
  4.000000,  9.770908, 13.380000,  1.030000,  0.585000, 32.000000,  1.000000,  3.000000,  0.000000,  1.000000,  1.000000,  2.000000,  2.000000,  1.000000,  1.000000,  1.000000,  3.000000,  0.000000
  7.000000, 20.248083, 34.280000,  3.490000,  1.629000, 53.400000,  0.000000,  3.000000,  4.000000,  3.000000,  0.000000,  4.000000,  4.000000,  0.000000,  3.000000,  0.000000,  3.000000,  4.000000
  5.000000, 13.285927, 24.210000,  1.010000,  1.134000, 41.600000,  0.000000,  3.000000,  2.000000,  3.000000,  0.000000,  2.000000,  2.000000,  0.000000,  3.000000,  0.000000,  3.000000,  2.000000
  3.000000,  6.843215, 14.130000,  1.860000,  0.663000, 20.300000,  0.000000,  2.000000,  1.000000,  1.000000,  0.000000,  2.000000,  2.000000,  0.000000,  1.000000,  0.000000,  2.000000,  1.000000
  2.000000,  3.813923,  6.780000, -0.010000,  0.291000, 18.200000,  0.000000,  2.000000,  0.000000,  1.000000,  0.000000,  1.000000,  1.000000,  0.000000,  1.000000,  0.000000,  2.000000,  0.000000
  2.000000,  3.797911, 12.080000,  3.520000,  0.595000, 10.600000,  0.000000,  1.000000,  1.000000,  0.000000,  0.000000,  2.000000,  2.000000,  0.000000,  0.000000,  0.000000,  1.000000,  1.000000
  2.000000,  3.816299,  6.950000,  0.030000,  0.320000, 16.400000,  0.000000,  2.000000,  0.000000,  1.000000,  0.000000,  1.000000,  1.000000,  0.000000,  1.000000,  0.000000,  2.000000,  0.000000
  8.000000, 10.842158, 35.560000,  0.010000,  1.614000, 75.500000,  1.000000,  3.000000,  4.000000,  5.000000,  0.000000,  3.000000,  3.000000,  0.000000,  5.000000,  1.000000,  3.000000,  4.000000
 10.000000, 14.943767, 38.620000, -2.950000,  1.688000, 95.900000,  1.000000,  7.000000,  2.000000,  6.000000,  1.000000,  3.000000,  3.000000,  1.000000,  6.000000,  1.000000,  7.000000,  2.000000
 17.000000, 24.736632, 64.390000,  4.060000,  2.992000,143.100000,  3.000000,  8.000000,  6.000000,  6.000000,  5.000000,  6.000000,  7.000000,  2.000000,  8.000000,  3.000000,  8.000000,  6.000000
  8.000000, 10.495504, 26.860000,  1.880000,  1.231000, 67.200000,  3.000000,  3.000000,  2.000000,  2.000000,  4.000000,  2.000000,  3.000000,  2.000000,  3.000000,  3.000000,  3.000000,  2.000000
 19.000000, 26.971900, 73.080000,  0.650000,  3.298000,174.300000,  4.000000,  8.000000,  7.000000, 10.000000,  3.000000,  6.000000,  7.000000,  2.000000, 10.000000,  4.000000,  8.000000,  7.000000
  3.000000,  5.327006, 11.270000, -0.760000,  0.503000, 26.700000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000,  1.000000
 15.000000, 20.917574, 58.320000,  1.160000,  2.629000,129.000000,  5.000000,  5.000000,  5.000000,  6.000000,  5.000000,  4.000000,  6.000000,  3.000000,  6.000000,  5.000000,  5.000000,  5.000000
  9.000000, 12.707064, 36.790000, -1.250000,  1.715000, 79.300000,  3.000000,  1.000000,  5.000000,  4.000000,  3.000000,  2.000000,  2.000000,  3.000000,  4.000000,  3.000000,  1.000000,  5.000000
 18.000000, 26.793338, 64.210000,  8.520000,  2.958000,139.200000,  4.000000, 10.000000,  4.000000,  4.000000,  6.000000,  8.000000, 10.000000,  3.000000,  5.000000,  3.000000, 11.000000,  4.000000
 12.000000, 16.318947, 50.850000,  3.020000,  2.373000, 99.200000,  1.000000,  6.000000,  5.000000,  5.000000,  2.000000,  5.000000,  5.000000,  1.000000,  6.000000,  1.000000,  6.000000,  5.000000
 12.000000, 16.351474, 42.320000, -1.330000,  1.907000,112.800000,  4.000000,  4.000000,  4.000000,  6.000000,  4.000000,  2.000000,  2.000000,  4.000000,  6.000000,  3.000000,  5.000000,  4.000000
 10.000000, 14.295469, 40.010000,  4.690000,  1.862000, 78.800000,  2.000000,  4.000000,  4.000000,  3.000000,  3.000000,  4.000000,  5.000000,  2.000000,  3.000000,  1.000000,  5.000000,  4.000000
  5.000000,  6.730630, 17.160000, -1.090000,  0.791000, 45.800000,  2.000000,  1.000000,  2.000000,  2.000000,  2.000000,  1.000000,  1.000000,  2.000000,  2.000000,  1.000000,  2.000000,  2.000000
 11.000000, 15.714302, 42.620000, -1.800000,  1.890000, 99.400000,  2.000000,  6.000000,  3.000000,  5.000000,  3.000000,  3.000000,  4.000000,  2.000000,  5.000000,  2.000000,  6.000000,  3.000000
 23.000000, 34.345174, 87.170000,  3.800000,  3.992000,200.900000,  5.000000, 11.000000,  7.000000, 10.000000,  5.000000,  8.000000,  8.000000,  4.000000, 11.000000,  3.000000, 13.000000,  7.000000
  3.000000,  6.412201, 11.780000,  2.480000,  0.523000, 22.700000,  0.000000,  3.000000,  0.000000,  1.000000,  0.000000,  2.000000,  2.000000,  0.000000,  1.000000,  0.000000,  3.000000,  0.000000
  5.000000, 13.324943, 17.040000,  3.200000,  0.818000, 38.600000,  1.000000,  3.000000,  1.000000,  1.000000,  1.000000,  3.000000,  3.000000,  0.000000,  2.000000,  0.000000,  4.000000,  1.000000
  5.000000, 13.474107,  7.000000,  0.680000,  0.326000, 37.900000,  3.000000,  2.000000,  0.000000,  0.000000,  3.000000,  2.000000,  2.000000,  3.000000,  0.000000,  3.000000,  2.000000,  0.000000
  7.000000, 20.716389, 23.730000,  2.110000,  1.101000, 54.200000,  3.000000,  1.000000,  3.000000,  1.000000,  4.000000,  2.000000,  3.000000,  3.000000,  1.000000,  3.000000,  1.000000,  3.000000
  7.000000, 18.743205, 28.670000,  8.020000,  1.325000, 43.600000,  1.000000,  5.000000,  1.000000,  1.000000,  0.000000,  6.000000,  6.000000,  0.000000,  1.000000,  1.000000,  5.000000,  1.000000
  4.000000, 10.080939, 20.710000,  2.940000,  0.955000, 29.600000,  0.000000,  1.000000,  3.000000,  1.000000,  2.000000,  1.000000,  3.000000,  0.000000,  1.000000,  0.000000,  1.000000,  3.000000
  3.000000,  6.347098, 10.600000,  2.180000,  0.480000, 18.700000,  1.000000,  2.000000,  0.000000,  0.000000,  1.000000,  2.000000,  2.000000,  1.000000,  0.000000,  1.000000,  2.000000,  0.000000
  3.000000,  6.621444,  9.600000,  1.500000,  0.434000, 19.400000,  1.000000,  2.000000,  0.000000,  0.000000,  1.000000,  2.000000,  2.000000,  1.000000,  0.000000,  1.000000,  2.000000,  0.000000
 11.000000, 15.527290, 43.490000,  2.350000,  2.007000, 94.000000,  2.000000,  6.000000,  3.000000,  5.000000,  1.000000,  5.000000,  5.000000,  1.000000,  5.000000,  2.000000,  6.000000,  3.000000
 12.000000, 16.239117, 40.570000, -4.490000,  1.754000,120.300000,  3.000000,  8.000000,  1.000000,  8.000000,  1.000000,  3.000000,  3.000000,  1.000000,  8.000000,  3.000000,  8.000000,  1.000000
 15.000000, 21.350242, 62.630000,  5.990000,  2.971000,113.100000,  3.000000,  6.000000,  6.000000,  3.000000,  5.000000,  7.000000,  7.000000,  3.000000,  5.000000,  2.000000,  7.000000,  6.000000
  5.000000,  6.314501, 11.030000,  0.440000,  0.515000, 37.500000,  3.000000,  1.000000,  1.000000,  0.000000,  3.000000,  2.000000,  2.000000,  3.000000,  0.000000,  3.000000,  1.000000,  1.000000
 20.000000, 27.867639, 71.640000, -2.390000,  3.233000,186.300000,  4.000000, 11.000000,  5.000000, 10.000000,  4.000000,  6.000000,  6.000000,  3.000000, 11.000000,  4.000000, 11.000000,  5.000000
  6.000000,  7.881822, 23.940000, -0.180000,  1.125000, 54.400000,  2.000000,  2.000000,  2.000000,  3.000000,  1.000000,  2.000000,  2.000000,  1.000000,  3.000000,  2.000000,  2.000000,  2.000000
  9.000000, 11.048544, 36.470000,  3.150000,  1.666000, 68.300000,  3.000000,  3.000000,  3.000000,  2.000000,  3.000000,  4.000000,  5.000000,  2.000000,  2.000000,  3.000000,  3.000000,  3.000000
  4.000000,  5.357388, 12.430000,  0.180000,  0.589000, 36.600000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000,  1.000000,  2.000000,  1.000000,  1.000000,  2.000000
  6.000000,  9.321957, 20.850000,  2.810000,  0.979000, 43.300000,  1.000000,  3.000000,  2.000000,  1.000000,  2.000000,  3.000000,  4.000000,  1.000000,  1.000000,  1.000000,  3.000000,  2.000000
  9.000000, 12.654059, 29.720000, -2.190000,  1.348000, 81.200000,  3.000000,  4.000000,  2.000000,  3.000000,  4.000000,  2.000000,  2.000000,  3.000000,  4.000000,  3.000000,  4.000000,  2.000000
 22.000000, 32.562524, 83.150000,  2.550000,  3.780000,180.600000,  7.000000,  9.000000,  6.000000,  6.000000,  9.000000,  7.000000,  9.000000,  6.000000,  7.000000,  7.000000,  9.000000,  6.000000
 16.000000, 23.046891, 62.550000,  2.390000,  2.924000,129.500000,  4.000000,  6.000000,  6.000000,  5.000000,  5.000000,  6.000000,  7.000000,  4.000000,  5.000000,  4.000000,  6.000000,  6.000000
 11.000000, 15.464693, 51.800000,  4.370000,  2.429000, 85.000000,  2.000000,  4.000000,  5.000000,  3.000000,  4.000000,  4.000000,  6.000000,  2.000000,  3.000000,  1.000000,  5.000000,  5.000000
  4.000000,  5.856274, 10.940000, -4.190000,  0.423000, 47.500000,  3.000000,  1.000000,  0.000000,  3.000000,  1.000000,  0.000000,  0.000000,  1.000000,  3.000000,  3.000000,  1.000000,  0.000000
  9.000000, 11.295491, 41.390000,  6.300000,  1.936000, 63.800000,  1.000000,  3.000000,  5.000000,  2.000000,  2.000000,  5.000000,  6.000000,  1.000000,  2.000000,  1.000000,  3.000000,  5.000000
 15.000000, 20.309728, 51.070000, -7.510000,  2.232000,153.800000,  4.000000,  8.000000,  3.000000, 10.000000,  3.000000,  2.000000,  2.000000,  3.000000, 10.000000,  4.000000,  8.000000,  3.000000
  4.000000,  4.913364, 17.510000,  0.890000,  0.838000, 33.800000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000,  1.000000,  2.000000,  0.000000,  2.000000,  2.000000
 16.000000, 20.084133, 53.580000, -1.950000,  2.411000,144.000000,  5.000000,  7.000000,  4.000000,  6.000000,  6.000000,  4.000000,  4.000000,  5.000000,  7.000000,  5.000000,  7.000000,  4.000000
  9.000000, 12.525289, 28.420000, -1.420000,  1.250000, 86.700000,  4.000000,  4.000000,  1.000000,  5.000000,  2.000000,  2.000000,  2.000000,  2.000000,  5.000000,  4.000000,  4.000000,  1.000000
  2.000000,  3.817213,  7.900000, -2.200000,  0.360000, 21.000000,  0.000000,  2.000000,  0.000000,  2.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.000000,  0.000000,  2.000000,  0.000000
  5.000000, 13.636256, 17.070000,  2.490000,  0.778000, 33.900000,  2.000000,  2.000000,  1.000000,  0.000000,  3.000000,  2.000000,  3.000000,  2.000000,  0.000000,  2.000000,  2.000000,  1.000000
  5.000000, 13.288791, 10.950000,  0.240000,  0.506000, 39.600000,  2.000000,  3.000000,  0.000000,  1.000000,  2.000000,  2.000000,  2.000000,  2.000000,  1.000000,  2.000000,  3.000000,  0.000000
  6.000000, 17.635611, 16.500000,  1.470000,  0.766000, 42.300000,  4.000000,  1.000000,  1.000000,  0.000000,  4.000000,  2.000000,  3.000000,  3.000000,  0.000000,  3.000000,  2.000000,  1.000000
  6.000000, 16.443590, 23.850000,  5.380000,  1.120000, 39.700000,  1.000000,  4.000000,  1.000000,  1.000000,  1.000000,  4.000000,  4.000000,  1.000000,  1.000000,  0.000000,  5.000000,  1.000000
  4.000000,  9.694992, 12.950000,  2.630000,  0.600000, 28.300000,  0.000000,  4.000000,  0.000000,  1.000000,  0.000000,  3.000000,  3.000000,  0.000000,  1.000000,  0.000000,  4.000000,  0.000000
  8.000000, 11.493240, 29.280000,  1.860000,  1.307000, 69.100000,  1.000000,  6.000000,  1.000000,  4.000000,  0.000000,  4.000000,  4.000000,  0.000000,  4.000000,  1.000000,  6.000000,  1.000000
 10.000000, 14.574052, 32.020000, -2.940000,  1.384000, 96.700000,  3.000000,  7.000000,  0.000000,  6.000000,  1.000000,  3.000000,  3.000000,  1.000000,  6.000000,  3.000000,  7.000000,  0.000000
 14.000000, 21.710736, 62.410000,  3.840000,  2.936000,111.200000,  2.000000,  6.000000,  6.000000,  4.000000,  4.000000,  6.000000,  6.000000,  2.000000,  6.000000,  1.000000,  7.000000,  6.000000
 20.000000, 28.185700, 71.640000, -2.390000,  3.233000,186.300000,  4.000000, 11.000000,  5.000000, 10.000000,  4.000000,  6.000000,  6.000000,  3.000000, 11.000000,  4.000000, 11.000000,  5.000000
  3.000000,  5.752491, 16.990000,  0.250000,  0.805000, 28.900000,  1.000000,  0.000000,  2.000000,  2.000000,  0.000000,  1.000000,  1.000000,  0.000000,  2.000000,  1.000000,  0.000000,  2.000000
  9.000000, 10.962636, 36.470000,  3.150000,  1.666000, 68.300000,  3.000000,  3.000000,  3.000000,  2.000000,  3.000000,  4.000000,  5.000000,  2.000000,  2.000000,  3.000000,  3.000000,  3.000000
  4.000000,  5.131868, 12.430000,  0.180000,  0.589000, 36.600000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000,  1.000000,  2.000000,  1.000000,  1.000000,  2.000000
  6.000000,  9.083897, 20.850000,  2.810000,  0.979000, 43.300000,  1.000000,  3.000000,  2.000000,  1.000000,  2.000000,  3.000000,  4.000000,  1.000000,  1.000000,  1.000000,  3.000000,  2.000000
 10.000000, 15.633787, 37.270000, -2.840000,  1.672000, 96.500000,  3.000000,  4.000000,  3.000000,  5.000000,  3.000000,  2.000000,  2.000000,  2.000000,  6.000000,  3.000000,  4.000000,  3.000000
  6.000000,  8.883805, 22.940000, -1.190000,  1.017000, 50.100000,  3.000000,  1.000000,  2.000000,  1.000000,  4.000000,  1.000000,  2.000000,  3.000000,  1.000000,  3.000000,  1.000000,  2.000000
 17.000000, 24.419395, 62.810000,  2.970000,  2.871000,139.100000,  5.000000,  8.000000,  4.000000,  5.000000,  6.000000,  6.000000,  7.000000,  4.000000,  6.000000,  5.000000,  8.000000,  4.000000
  3.000000,  5.274851,  4.380000, -2.810000,  0.167000, 31.200000,  3.000000,  0.000000,  0.000000,  1.000000,  2.000000,  0.000000,  0.000000,  2.000000,  1.000000,  3.000000,  0.000000,  0.000000
 16.000000, 22.802492, 62.550000,  2.390000,  2.924000,129.500000,  4.000000,  6.000000,  6.000000,  5.000000,  5.000000,  6.000000,  7.000000,  4.000000,  5.000000,  4.000000,  6.000000,  6.000000
 11.000000, 15.299709, 51.800000,  4.370000,  2.429000, 85.000000,  2.000000,  4.000000,  5.000000,  3.000000,  4.000000,  4.000000,  6.000000,  2.000000,  3.000000,  1.000000,  5.000000,  5.000000
  9.000000, 11.349795, 41.390000,  6.300000,  1.936000, 63.800000,  1.000000,  3.000000,  5.000000,  2.000000,  2.000000,  5.000000,  6.000000,  1.000000,  2.000000,  1.000000,  3.000000,  5.000000
 15.000000, 20.687634, 51.070000, -7.510000,  2.232000,153.800000,  4.000000,  8.000000,  3.000000, 10.000000,  3.000000,  2.000000,  2.000000,  3.000000, 10.000000,  4.000000,  8.000000,  3.000000
 17.000000, 22.126904, 59.710000, -2.370000,  2.702000,154.500000,  5.000000,  7.000000,  5.000000,  7.000000,  6.000000,  4.000000,  4.000000,  5.000000,  8.000000,  5.000000,  7.000000,  5.000000
  9.000000, 12.406937, 28.420000, -1.420000,  1.250000, 86.700000,  4.000000,  4.000000,  1.000000,  5.000000,  2.000000,  2.000000,  2.000000,  2.000000,  5.000000,  4.000000,  4.000000,  1.000000
  2.000000,  3.796805,  7.900000, -2.200000,  0.360000, 21.000000,  0.000000,  2.000000,  0.000000,  2.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.000000,  0.000000,  2.000000,  0.000000
  4.000000, 10.443752, 13.070000,  0.680000,  0.592000, 28.700000,  2.000000,  1.000000,  1.000000,  0.000000,  3.000000,  1.000000,  2.000000,  2.000000,  0.000000,  2.000000,  1.000000,  1.000000
  4.000000,  9.901025, 10.950000,  1.040000,  0.506000, 30.600000,  1.000000,  3.000000,  0.000000,  1.000000,  1.000000,  2.000000,  2.000000,  1.000000,  1.000000,  1.000000,  3.000000,  0.000000
  6.000000, 17.423939, 16.500000,  1.470000,  0.766000, 42.300000,  4.000000,  1.000000,  1.000000,  0.000000,  4.000000,  2.000000,  3.000000,  3.000000,  0.000000,  3.000000,  2.000000,  1.000000
  6.000000, 16.634248, 23.850000,  5.380000,  1.120000, 39.700000,  1.000000,  4.000000,  1.000000,  1.000000,  1.000000,  4.000000,  4.000000,  1.000000,  1.000000,  0.000000,  5.000000,  1.000000
  4.000000,  9.988696, 12.950000,  2.630000,  0.600000, 28.300000,  0.000000,  4.000000,  0.000000,  1.000000,  0.000000,  3.000000,  3.000000,  0.000000,  1.000000,  0.000000,  4.000000,  0.000000
 11.000000, 15.543491, 43.490000,  2.350000,  2.007000, 94.000000,  2.000000,  6.000000,  3.000000,  5.000000,  1.000000,  5.000000,  5.000000,  1.000000,  5.000000,  2.000000,  6.000000,  3.000000
 12.000000, 16.322967, 40.570000, -4.490000,  1.754000,120.300000,  3.000000,  8.000000,  1.000000,  8.000000,  1.000000,  3.000000,  3.000000,  1.000000,  8.000000,  3.000000,  8.000000,  1.000000
 17.000000, 26.503299, 71.070000,  5.110000,  3.352000,135.800000,  3.000000,  7.000000,  7.000000,  4.000000,  6.000000,  7.000000,  7.000000,  3.000000,  7.000000,  2.000000,  8.000000,  7.000000
  5.000000,  7.577070, 11.030000,  0.440000,  0.515000, 37.500000,  3.000000,  1.000000,  1.000000,  0.000000,  3.000000,  2.000000,  2.000000,  3.000000,  0.000000,  3.000000,  1.000000,  1.000000
 20.000000, 28.514383, 71.640000, -2.390000,  3.233000,186.300000,  4.000000, 11.000000,  5.000000, 10.000000,  4.000000,  6.000000,  6.000000,  3.000000, 11.000000,  4.000000, 11.000000,  5.000000
  6.000000,  8.033766, 23.940000, -0.180000,  1.125000, 54.400000,  2.000000,  2.000000,  2.000000,  3.000000,  1.000000,  2.000000,  2.000000,  1.000000,  3.000000,  2.000000,  2.000000,  2.000000
  9.000000, 11.045686, 36.470000,  3.150000,  1.666000, 68.300000,  3.000000,  3.000000,  3.000000,  2.000000,  3.000000,  4.000000,  5.000000,  2.000000,  2.000000,  3.000000,  3.000000,  3.000000
  4.000000,  5.391403, 12.430000,  0.180000,  0.589000, 36.600000,  1.000000,  1.000000,  2.000000,  1.000000,  2.000000,  1.000000,  1.000000,  1.000000,  2.000000,  1.000000,  1.000000,  2.000000
  6.000000,  8.596183, 20.850000,  2.810000,  0.979000, 43.300000,  1.000000,  3.000000,  2.000000,  1.000000,  2.000000,  3.000000,  4.000000,  1.000000,  1.000000,  1.000000,  3.000000,  2.000000
  9.000000, 13.011101, 32.610000, -3.100000,  1.442000, 86.100000,  3.000000,  4.000000,  2.000000,  5.000000,  2.000000,  2.000000,  2.000000,  2.000000,  5.000000,  3.000000,  4.000000,  2.000000
 22.000000, 32.569584, 83.150000,  2.550000,  3.780000,180.600000,  7.000000,  9.000000,  6.000000,  6.000000,  9.000000,  7.000000,  9.000000,  6.000000,  7.000000,  7.000000,  9.000000,  6.000000
 16.000000, 22.595172, 62.550000,  2.390000,  2.924000,129.500000,  4.000000,  6.000000,  6.000000,  5.000000,  5.000000,  6.000000,  7.000000,  4.000000,  5.000000,  4.000000,  6.000000,  6.000000
 11.000000, 15.591324, 51.800000,  4.370000,  2.429000, 85.000000,  2.000000,  4.000000,  5.000000,  3.000000,  4.000000,  4.000000,  6.000000,  2.000000,  3.000000,  1.000000,  5.000000,  5.000000
 13.000000, 16.576185, 52.330000,  2.110000,  2.359000,111.300000,  4.000000,  4.000000,  5.000000,  5.000000,  3.000000,  5.000000,  6.000000,  2.000000,  5.000000,  4.000000,  4.000000,  5.000000
 13.000000, 18.122546, 46.290000, -6.390000,  2.035000,133.400000,  3.000000,  7.000000,  3.000000,  9.000000,  2.000000,  2.000000,  2.000000,  2.000000,  9.000000,  3.000000,  7.000000,  3.000000
  4.000000,  5.898509, 12.380000,  1.330000,  0.593000, 31.400000,  2.000000,  1.000000,  1.000000,  0.000000,  3.000000,  1.000000,  1.000000,  2.000000,  1.000000,  1.000000,  2.000000,  1.000000
 17.000000, 22.629935, 59.710000, -2.370000,  2.702000,154.500000,  5.000000,  7.000000,  5.000000,  7.000000,  6.000000,  4.000000,  4.000000,  5.000000,  8.000000,  5.000000,  7.000000,  5.000000
  7.000000,  9.903010, 17.290000, -3.630000,  0.727000, 71.900000,  4.000000,  3.000000,  0.000000,  4.000000,  2.000000,  1.000000,  1.000000,  2.000000,  4.000000,  4.000000,  3.000000,  0.000000
  4.000000, 10.232104, 12.950000,  2.630000,  0.600000, 28.300000,  0.000000,  4.000000,  0.000000,  1.000000,  0.000000,  3.000000,  3.000000,  0.000000,  1.000000,  0.000000,  4.000000,  0.000000
  6.000000, 16.364351, 23.850000,  5.380000,  1.120000, 39.700000,  1.000000,  4.000000,  1.000000,  1.000000,  1.000000,  4.000000,  4.000000,  1.000000,  1.000000,  0.000000,  5.000000,  1.000000
